"PreCalculus math is comprised of the study of formal trigonometry and its application to complex numbers, coordinates, and scientific applications. Students will be expected to complete in-depth projects.",10 credits/year,"AHS,KHS,MSJHS",Math,"10,11,12",c,PreCalculus Honors,A in both semesters of Algebra 2/Trigonometry or C- or higher in both semesters of Algebra 2/Trig Honors and mastery of Algebra2/Trigonometry standards as demonstrated by District assessments,A graphing calculator (such as the TI-83) is required and can be provided.,,21208
"The objective of this course is to provide a review of functions, including trigonometric, exponential, and logarithmic. The course will include an introduction to limits and continuity, difference quotients, the derivative, and the definite integral. Techniques and applications of differentiation and integration will be included. Students who have successfully completed Pre-Calculus, but are not interested or prepared for the demands of the advanced placement calculus will benefit from this class as it provides continuity of the rigors of advanced math as well as a more solid base from which to enter college level calculus in their post-secondary studies.",10 credits/year,"AHS,IHS,KHS,MSJHS,WHS",Math,"11,12",c,Calculus,C- or higher in both semesters of Pre Calculus,,,21210
"Calculus is a one-year course of college-level calculus. It combines a study of rates of change, limits, derivatives of various functions, maximum and minimum problems, and integration. Instruction emphasizes the modern terminology, notation, and proof, which is included in contemporary calculus courses. ",10 credits/year,"AHS,IHS,KHS,MSJHS,Vista,WHS",Math,"11,12",c,AP Calculus AB,A in both semesters of PreCalculus. or C- or higher in both semesters of Honors/Accelerated Algebra 2/Pre-Calculus.,A graphing calculator (such as the TI-83) is required. A passing score on the AB AP Exam generally grants 1 semester of credit and/or placement to the second semester at the college level. Calculus class in college. Advanced Placement (AP) classes are college level classes.,,21212
"This is a fast paced, rigorous treatment of a college level Calculus class.  In addition to the AB topics, Calculus of vector functions, parametric equations, polar coordinates, sequence and series are studied. ",10 credits/year,"AHS,IHS,KHS,MSJHS,WHS",Math,"11,12",c,AP Calculus BC,A- or higher for one semester and B or higher for other semester of Pre Calculus.,A passing score on the BC AP Exam generally grants 2 semesters of credit and/or placement to the third semester at the college level. Calculus class. Advanced Placement (AP) classes are college level classes.,,21214
"This class will examine the basic elements of probability, binomial and normal distributions, measures of center and spread, linear correlation, statistical tables, and use of technology for developing statistical theory and applications.",10 credits/year,"AHS,IHS,KHS,Vista,WHS",Math,"11,12",c,Introduction to Statistics,C- or higher in both semesters of Algebra 2.,,,21220
"AP Statistics will cover graphical displays of data, measure central tendencies of data, explore data distributions, explore bivariate data and frequency tables, develop strategies to test hypotheses, explore probability, make statistical inferences, and test for significance at various levels of confidence. The chi-square, normal, and t distributions will be studied.",10 credits/year,"AHS,IHS,KHS,MSJHS,WHS",Math,"11,12",c,AP Statistics,C- or higher in both semesters of Algebra 2/Trig and/or PreCalculus,A graphing calculator (such as the TI-83) is used in this course.  Advanced Placement (AP) classes are college level classes..,,21270
"An Ohlone College course offered on site. This course includes an introduction to linear algebra including vector spaces, matrices, determinants, linear transformations, eigenvectors, techniques of solving systems of equations, and applications.",5 credits/semester,"KHS,MSJHS",Math,12,n/a,Linear Algebra,C or higher in  both semesters of Calculus BC; AP Calculus BC test with a score of 3 or higher and AB subscore of 3 or better.,"Preference is given to seniors. If the course is impacted, then preference is based on performance in AP Calculus BC and on the AP Calculus BC Test Score. Dual enrollment: Ohlone Course Math 103 – Linear Algebra",,21250
"An Ohlone College  course offered on site. This course includes vector analysis, functions of several variables, partial derivatives, multiple integration, integration of vector valued functions, and applications.",5 credits/semester,"KHS,MSJHS",Math,12,n/a,Multivariable Calculus,C or higher in  both semesters of AP Calculus BC; AP Calculus BC test with a score of 3 or higher and AB subscore of 3 or better.,"Preference is given to seniors. If the course is impacted, then preference is based on performance in AP Calculus BC and on the AP Calculus BC Test Score. Dual enrollment: Ohlone Course Math 101C – Calculus III",,21260
"This course emphasizes object oriented programming, algorithm development, and problem solving. The Java programming language will be used to write programs. Students are expected to work at least 2-3 hrs. per week outside of class hours on their computers. They will have access to school PCs. Students can also run and debug their programs on their personal computers. The computers must be able to compile and run Java code. ",10 credits/year,"AHS,IHS,MSJHS,Vista,WHS",Math,"11,12",c,AP Computer Science A,C- or higher in both semesters of PreCalculus or concurrent enrollment in PreCalculus.,Advanced Placement (AP) classes are college level classes.,,73030
An Ohlone College course offered on site. This course is an introduction to computer programming. Its primary objective is to teach problem solving using the C++ programming language. Emphasis will be placed on structured procedural programming with an introduction to object oriented programming.,5 credits/semester,MSJHS,Math,"11,12",n/a,Introduction to Computer Programming Using C++,B or higher in both semesters of PreCalculus or PreCalculus Honors. Co-requisite: (a) the student must be currently enrolled in AP Calculus AB or AP Calculus BC or (b) the student must have taken AP Calculus AB or AP Calculus BC and earned a grade of B or higher in both semesters,Dual enrollment: Ohlone College Course CS-102 – Introduction to Computer Programming Using C++,,73031
"An Ohlone College course offered on site. This course is an introduction to discrete mathematics and its applications. Topics covered include logic and sets, relations and functions, combinatorics, probabilities, graph and tree theory, recurrence relations, Boolean algebra, proofs, algorithms, and finite-state machines.",5 credits/semester,MSJHS,Math,12,n/a,Discrete Math,B or higher in both semesters of PreCalculus or PreCalculus Honors. Co-requisite: (a) the student must be currently enrolled in AP Calculus AB or AP Calculus BC or (b) the student must have taken AP Calculus AB or AP Calculus BC and earned a grade of B or higher in both semesters. Ohlone prerequisite is successful completion of CS102 ,Dual enrollment: Ohlone College Course –CS113– Discrete Mathematics for Computers,,75105
,,,,,,,,,,
"The Physical Education 9 course will provide an opportunity for students to participate in a variety of sports and games designed to teach teamwork, movement skills and to increase fitness levels. Emphasis is placed on development, enjoyment, and appreciation of physical activity, leading to lifelong fitness and personal well-being. This course is required of ninth-grade students. The California Physical and Health-Related Fitness Test is given as a required measurement of fitness.",10 credits/year,"AHS,IHS,KHS,MSJHS,Vista,WHS",Physical Education ,9,n/a,Physical Education 9,None,,,72090
"The Physical Education 10 course continues the emphasis placed on fitness awareness and teamwork. In both dual and individual sports, students develop awareness and enthusiasm for leisure-time activities. The goal of this participation is to extend the student's involvement in ""carry-over"" activities. ",10 credits/year,"AHS,IHS,KHS,MSJHS,WHS",Physical Education,"10,11,12",n/a,Physical Education 10,Physical Education 9. 10th grade status recommended.,Repeatable for credit.,,72100
This Physical Education course is for 11th and 12th graders similar to P.E. 10 with the addition of some dual sports. Goal is to allow upper classmen to make up P.E. credits and to provide an elective opportunity.,10 credits/year,"RHS,Vista",Physical Education,"11,12",n/a,Physical Education 11-12,None,,,72110
"This course is designed as an elective class for students seriously interested in daily resistance training. Weight machines, free weights and plyometrics will be utilized.",10 credits/year,"AHS,IHS,KHS,WHS",Physical Education,"11,12",n/a,Weight Training 1,Completion of PE 9 and PE 10 required. ,,,72111
"This course is designed to introduce principles of exercise prescription and strength and conditioning. Topics will include exercise physiology, exercise prescription for special and general populations, free weight and machine exercise techniques, nutrition and weight management, biomechanical concepts, and emergency and legal issues related to fitness and strength training.",10 credits/year,IHS,Physical Education,"11,12",n/a,Kinesiology,None,Does not award PE credit. Dual enrollment with Ohlone College (Kinesiology 258),,72112
"This course is designed as an elective class for students seriously interested in daily resistance training. Weight machines, free weights and plyometrics will be utilized.",10 credits/year,"AHS,IHS",Physical Education,12,n/a,Weight Training 2,Completion of PE 9 and PE 10 required. ,,,72113
"Club Fitness is designed to enhance student fitness levels, convey fitness knowledge, and promote an understanding and discipline to facilitate an awareness of life-long physical activity & wellness. Techniques taught in the class are modeled off those offered at fitness clubs and gyms. Such activities include but not limited to: cross-fit, Tae Bo, Insanity, Boot Camp, Yoga, weights & resistance training, aerobics, Zumba, and marathon. Lessons are intended for all ability levels.",10 credits/year,"AHS,KHS,MSJHS",Physical Education,"11,12",n/a,Club Fitness,None,,,72115
"There is an emphasis on football, volleyball, soccer, street hockey, basketball, softball, badminton, ultimate Frisbee, and pickle ball.",10 credits/year,AHS,Physical Education,"11,12",n/a,Team Sports 1,Completion of PE 9 and PE 10 required. ,,,72120
"There is an emphasis on football, volleyball, soccer, street hockey, basketball, softball, badminton, ultimate Frisbee, and pickle ball.",10 credits/year,AHS,Physical Education,12,n/a,Team Sports 2,Completion of PE 9 and PE 10 required. ,,,72121
"This course is designed to safely and accessibly introduce students to the basic postures, breathing techniques, and relaxation methods of yoga. Students will explore how to apply what they learn in yoga class to help them at home, in school, and with friends. As students experience the benefits of stretching, moving, and breathing freely, they will increase their ability to relieve built up stress, learn to relax, and ultimately get more out of day-to-day life. The aim of the course is to promote vibrant health in both mind and body.",10 credits/year,AHS,Physical Education,"11,12",n/a,Yoga,Completion of PE 9 and PE 10 required. ,,,72122
,,,,,,,,,,
"This class is the first in a proposed sequence of three Next Generation Science Standards courses aligned to the new California Science Framework which will prepare students to successfully pass the CAST science assessment. This course will cover Forces, Energy Conversion, Nuclear Processes, Waves and Formation of Stars and the Universe. Students will engage in the Science and Engineering Practices.",10 credits/year,"AHS,IHS,KHS,MSJHS,RHS",Science,"9,10,11,12",d,Physics in the Universe,None,,,30980
"This class is the second in a proposed sequence of three Next Generation Science Standards course aligned to the new California Science Framework which will prepare students to successfully pass the CAST science assessment. This course will cover Ecosystems, Photosynthesis/Respiration, Evolution, Genetics, Climate Change, and Structure/Function/Growth of biological organisms. Students will engage in the Science and Engineering Practices. ",10 credits/year,"AHS,IHS,KHS,MSJHS,RHS,WHS",Science,"9,10",d,Living Earth,Concurrent enrollment in Algebra strongly recommended. Successful completion of 8th grade English with a B or higher at each semester or successful completion of Physics in the Universe with a C- or higher strongly recommended ,,,31080
"This class is the second in a proposed sequence of Three Next Generation Science Standards courses aligned to the new California Science Framework which will prepare students to successfully pass the CAST science assessment. This course will cover Ecosystems, Photosynthesis/Respiration, Evolution, Genetics, Climate Change, and Structure/Function/Growth of biological organisms. Students will engage at the Honors Level in the Science and Engineering Practices.",10 credits/year,"AHS,IHS,KHS,MSJHS",Science,,d,Living Earth Honors,"B or higher in both semesters of  Algebra 1, English 9 and Physics in the Universe.  ",,,31081
"Anatomy and Physiology is an upper division college preparatory course for those with an interest in learning more fully about the human body or in exploring a medical career includes: the eleven systems of the body. Presentation modes include lectures, labs, dissection, computer applications, written assignments, and tests. ",10 credits/year,"AHS,KHS,MSJHS,WHS",Science,"10,11,12",d,Anatomy and Physiology,C- or higher in Living Earth or Living Earth Honors and Chemistry (or taken concurrently with Chemistry).,,,31042
"Advanced anatomy covers an in-depth evaluation of each of the 11 systems of the human body along with video presentations, medical guest speakers on related subject matter, and disease research to the related system failures. ",10 credits/year,AHS,Science,12,d,Advanced Anatomy,C- or higher in both semesters of  Anatomy & Physiology and C- or higher in Living Earth or Living Earth Honors and Chemistry,,,31044
"AP Biology is a one-year course of college-level biology. It combines the study of biochemistry, molecular biology, anatomy and physiology, developmental biology, evolution and ecology. Instruction emphasizes the molecular approach to the study of major problems in biology. Advanced Placement (AP) classes are college level classes. ",10 credits/year,"AHS,IHS,KHS,MSJHS,Vista,WHS",Science,"11,12",d,AP Biology,B or higher in both semesters of Living Earth or Living Earth Honors (College Board recommends successful completion of Living Earth and Chemistry in the Earth Systems). ,Advanced Placement (AP) classes are college level classes. ,,31000
"This course is aligned to the California Science Framework using the Next Generation Science Standards, which will prepare students to successfully pass the state science assessment and is eligible for UC/CSU credit. This course is a college preparatory lab course, which focuses on the study of inorganic chemistry: composition and structure, chemical reactions, and quantitative analysis. Trough collaborative lab activities, the course will also focus on: material science, the formation of the first elements, Earth’s atmosphere, and movement of energy through Earth’s systems and ways humans may control these movements. Students will also address the crosscutting concepts and engage in the science and engineering practices of NGSS. ",10 credits/year,"AHS,IHS,KHS,MSJHS,Vista,WHS",Science,"10,11,12",d,Chemistry of the Earth Systems ,C or higher in Living Earth and Algebra 1.,,,31180
"This weighted course emphasizes rigorous computational analysis to solve problems, so a strong math background is required. This course is aligned to the California Science Framework using the Next Generation Science Standards, which will prepare students to successfully pass the state science assessment and is eligible for UC/CSU credit. This course is a college preparatory lab course, which focuses on the study of inorganic chemistry: composition and structure, chemical reactions, and quantitative analysis. Through collaborative lab activities, the course will also focus on: material science, the formation of the first elements, Earth’s atmosphere, and movement of energy through Earth’s systems and ways humans may control these movements. Students will also address the crosscutting concepts and engage in the science and engineering practices of NGSS.",10 credits/year,"AHS,IHS,KHS,MSJHS,WHS",Science,"10,11",d,Chemistry of the Earth Systems Honors ,B or higher each semester of Living Earth and Algebra 1 and concurrent enrollment in Algebra 2/Trig or higher is strongly recommended. ,,,31181
"A college level course and text. This course is an accelerated study of inorganic chemistry, physical chemistry, and quantitative analysis, advanced laboratory procedures, written reports and exams. Prepares students for the AP Exam in Chemistry. This course emphasizes the application of algebra to solve problems. A strong math background is required.",10 credits/year,"AHS,IHS,KHS,MSJHS,Vista,WHS",Science,"11,12",d,AP Chemistry,B or higher in both semesters of Chemistry in the Earth Systems and Algebra 2/Trig or concurrently enrolled in Algebra 2/Trig.,Advanced Placement (AP) classes are college level classes.,,31130
"This course prepares students for careers involving laboratory science in the chemical industry. Students learn procedure and laboratory skills required for chemical technicians performing analytical chemistry and instrumental analysis. Instruction will include both “handson” and traditional classroom experiences. After completing the course, students will be prepared to continue at the university level or a two year applied sciences program.",10 credits/year,"AHS,MSJHS",Science,,n/a,Chemical Technology,AP Chemistry and teacher recommendation,,,31030
"Investigation of the nature of forces, motion, and energy in the universe: optics, waves, electricity, magnetism, and emphasizes discovery by experimentation, problem solving, and the design and construction of special projects.",10 credits/year,"AHS,IHS,KHS,MSJHS,Vista,WHS",Science,"11,12",d,Physics,"C or higher in 2 years of lab science and Algebra 2/Trig, or C or higher in Algebra 1 and Geometry, and concurrent enrollment in Algbra 2/Trig. (Concurrent enrollment in PreCalculus or higher math recommended.)",,,31140
"This course is a college-level analytical and lab-centered approach to the study of motion, forces, energy, waves and electricity, and the design and construction of special projects.",10 credits/year,"AHS,IHS,KHS,MSJHS,WHS",Science,"11,12",d,AP Physics 1,"B or higher in 2 years of lab science,  Algebra 2/Trig and PreCalculus, or concurrent enrollment in PreCalculus. ",Advanced Placement (AP) classes are college level classes.,,31141
"This course is a college-level analytical and lab-centered approach to the study of fluid mechanics, thermodynamics, electricity and magnetism, optics, atomic and nuclear physics, and the design and construction of special projects.",10 credits/year,AHS,Science,"11,12",d,AP Physics 2,C or higher in AP Physics 1,Advanced Placement (AP) classes are college level classes.,,31142
"This course is a college-level analytical and lab-centered approach to the study of motion, forces, energy, electricity and magnetism, and the design and construction of special projects. This course emphasizes the application of calculus and problem solving. ",10 credits/year,"AHS,IHS,KHS,MSJHS,WHS",Science,12,d,AP Physics C,"B or higher in Physics in the Universe, Physics or AP Physics 1 and Calculus, or concurrent enrollment in Calculus.",Advanced Placement (AP) classes are college level classes.,,31146
"The goal of the AP Environmental Science course is to provide students with the scientific principles, concepts, and methodologies required to understand the interrelationships of the natural world, to identify and analyze environmental problems both natural and human-made, to evaluate the relative risks associated with these problems, and to examine alternative solutions for resolving and/or preventing them. Environmental science is interdisciplinary; it embraces a wide variety of topics from different areas of study. Yet there are several major unifying constructs, or themes, that cut across the many topics included in the study of environmental science. The course will serve as a preparation for the AP Environmental Science Exam.",10 credits/year,"AHS,IHS,KHS,MSJHS,WHS",Science,"11,12",d,AP Environmental Science,Successful completion of Living Earth and Chemistry or concurrent enrollment in Chemistry.,Advanced Placement (AP) classes are college level classes.,,31210
"A survey course in which selected groups of marine plants and animals are used to develop an understanding of biological principles and processes that are basic to all forms of life in the sea. Additional topics include aspects of oceanography, taxonomy, and change over time, ecology, behavior, and physiology of organisms.",10 credits/year,AHS,Science,"11,12",g,Marine Biology,C- or higher in 2 years of lab science.,,,31220
"Anatomy and Physiology is a lab based upper division college preparatory course for those with an interest in learning more fully about the human body or in exploring a medical career includes: the eleven systems of the body. Presentation modes include lectures, labs, dissection, computer applications, written assignments, and tests.",10 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Science,"10,11,12",d,Anatomy and Physiology for Medical Careers ,C- or higher in Living Earth or Living Earth Honors and Chemistry (or taken concurrently with Chemistry).,This course is offered at the MVROP site and is 2 periods in length. Transportation from the high schools to MVROP is available. Ohlone College credit awarded.,,74007
This survey course of engineering exposes students to major concepts they’ll encounter in a postsecondary engineering courses of study. Students will employ engineering and scientific concept in the solution of engineering design problems.,10 credits/year,"AHS,WHS,IHS",Science,"10,11,12",d,Principles of Engineering,None,,,73004
"This survey course of engineering exposes students to major concepts they’ll encounter in a postsecondary engineering course of study. Students employ engineering and scientific concepts in the solution of engineering design problems. They develop problem-solving skills and apply their knowledge of research and design to create solutions to various challenges, documenting their work and communicating solutions to peers and members of the professional community.",10 credits/year,KHS,Science,"10,11,12",d,Principles of Engineering (PLTW),None,MVROP class taught at the school site. Las Positas College credit awarded.,,74213
This survey course of engineering exposes students to major concepts they’ll encounter in a postsecondary engineering courses of study. Students will employ engineering and scientific concept in the solution of engineering design problems.,10 credits/year,AHS,Science,"10,11,12",d,Principles of Engineering Honors,None,,,73000
"Computer Science and Software Engineering (CSE) is year-long specialization course within PLTW’s Pathway to Engineering. It is project- and problem-based, with students working in teams to develop computational thinking and solve open-ended, practical problems that occur in the real world. The course aligns with the College Board’s new Computer Science Principles framework. This course does not aim to develop programming expertise in one particular programming language; it aims instead to develop computational thinking, generate excitement about the field of computing, and to introduce a variety of computational tools that foster creativity. Advanced Placement (AP) classes are college level classes. ",10 credits/year,AHS,Science,"11,12",d,AP Computer Science Principles ,None,Advanced Placement (AP) classes are college level classes. ,,73029
"This Project Lead the Way (PLTW) course will expose students to the design process, research and analysis, teamwork, communication methods, global and human impacts, engineering standards and technical documentation. Students will make models and use 3D solid modeling design software to help them design solutions to solve proposed problems and will learn how to document their work and communicate solutions to peers and members of the professional community.",10 credits/year,"IHS,KHS",Science,"9,10,11,12",d,Introduction to Engineering and Design (PLTW),None,MVROP class taught at the school site.,,74209
"During the First semester in Honors Medical Interventions, students learn about: immunology, cancer biology, surgery, genetics, pharmacology, medical devices, and diagnostics. During the Second semester in Honors Biomedical Innovation, students learn about: public health, biomedical engineering, clinical medicine, and physiology. Students earn CPR certification and have the opportunity for work-related experience.",20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Science,"11,12",d,PLTW Medical Interventions Honors/Biomedical Innovation Honors,4 years of high school science or completion of Principles of BioMedical Science/Human Body Systems.,This course is offered at the MVROP site and is 2 periods in length. Transportation from the high schools to MVROP is available.MVROP Course taught at the school site.  Ohlone College Credit awarded. MVROP Course taught at the school site.  Ohlone College Credit awarded.Ohlone College credit awarded for Biomed Innov. Honors,,74222
"During the First semester in Principles of Biomedical Science, students learn about: human physiology, immunology, microbiology, medicine, and research processes. During the second semester in Human Body Systems, students examine the interactions of human body systems and take on the roles of biomedical professionals.",20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Science,"11,12",d,PLTW Principles of BioMedical Science/Human Body Systems,None,This course is offered at the MVROP site. Transportation from the high schools to MVROP is available.,,74217
"This course will cover basic knowledge about nutrition and wellness such as basic concepts of nutrition, the digestive and metabolic processes, nutrient requirements, dietary guidelines, importance of physical fitness, community health issues, food managements, and careers in the field of nutrition and wellness.",5 credits/semester,Vista,Science,"10,11,12",n/a,Nutrition,None,,,75701
"Biology will begin with the roles of and differences between plant and animal cells, the functions of different organ systems, also cover cell division and the role of DNA and chromosomes in passing traits from parents to offspring.The first unit focuses on the classification, characteristics and biological processes of living organisms. Studnets will aslo study evolutionary mechanisms and the impact of environmental factors on species over time, the conservation of energy as it relates to living things and different ecosystems, andhow different ecosystems are interdependent.",10 credits/year,Vista,Science,"10,11,12",d,Biology,None,,,85142
"Prerequisite: Successful completion of Algebra 1 with at least a grade of C or higher and Living Earth with a grade of C or higher. This course is aligned to the California Science Framework using the Next Generation Science Standards, which will prepare students to successfully pass the state science assessment and is eligible for UC/CSU credit. This course is a college preparatory lab course, which focuses on the study of inorganic chemistry: composition and structure, chemical reactions, and quantitative analysis. Trough collaborative lab activities, the course will also focus on: material science, the formation of the first elements, Earth’s atmosphere, and movement of energy through Earth’s systems and ways humans may control these movements. Students will also address the crosscutting concepts and engage in the science and engineering practices of NGSS.",10 credits/year,Vista,Science,"11,12",d,Chemistry,C or higher in Living Earth and Algebra 1.,,,31110
"Students will learn about the importance of environmental science as an interdisciplinary field. They will learn the importance of biodiversity for the survival of organisms, the importance of the food chain and the food web in the ecosystem, ecological interactions and succession. Students will explore the effects of climate change and different types of adaptation. Further, they will learn the steps of the water cycle, and how carbon, oxygen, nitrogen, and phosphorous cycle in the global environment.will learn about the factors that affect populations. Students will also lean about human population growth and its implications, the factors that lead to unequal distribution of natural resources on Earth, and waste management. Additionally, they will explore different forms of pollution, ways to control pollution, various nonrenewable/renewable energy sources, and the benefits of environmental policies and identify factors that affect sustainable development.",10 credits/year,Vista,Science,"11,12",g,Environmental Science,None,,,85145
This is an Ohlone College course offered on-site. This course is the first semester of calculus-based introductory college physics for scientists and engineers that provides a strong foundation in Newtonian classical mechanics.,5 credits/semester,MSJHS,Science,12,n/a,Classical Mechanics,A score of 3 or higher in AP Calculus BC and concurrent enrollment in Multivariable Calculus,"Preference is given to seniors. If the course is impacted, then preference is based on performance in AP Calculus BC exam. Dual enrollment: Ohlone Course PHYS-140 Mechanics",,
This is an Ohlone College course offered on-site. This course is the second semester of calculus-based introductory college physics for scientists and engineers that provides a strong foundation in electricity and magnetism,5 credits/semester,MSJHS,Science,12,n/a,Electricity and Magnetism,Completion of Multivariable Calculus with a C or higher and concurrent enrollment in Linear Algebra,"Preference is given to seniors. If the course is impacted, then preference is based on performance in AP Calculus BC exam. Dual enrollment: Ohlone Course PHYS-141 Electricity and Magnetism",,
,,,,,,,,,,
"Big History is an interdisciplinary course that explores the history of the universe from the beginning of time, starting with the Big Bang to current human events. This course uses other disciplines, like Biology, Chemistry, Archaeology, Anthropology, among others, to explore and differentiate our universe’s history.",10 credits/year,KHS,Social Science,9,a,Big History,None,,,40910
"This course uses an inquiry- based model to assist students in developing the necessary skills for success in their career, college, and civic life. Included in the curriculum will be various aspects of media literacy, service-learning, and proactive citizenship.",5 credits/semester,"AHS,MSJHS",Social Science,"9,10,11,12",a,Civics,None,,,40921
"Geography/Reference Skills will emphasize the physical and cultural geographies of various parts of the world to better understand current environmental and political issues. The class emphasizes students’ use of critical thinking skills, examining regional histories and their impact on modern societal challenges, and evaluating the effectiveness of various solutions to those problems. Hands-on computer experience encompasses in their projects will include word processing, spreadsheet construction, computer graphics, Internet searching skills, and PowerPoint. This course is strongly recommended for students planning AP studies in Social Science. This class meets the computer literacy graduation requirement.",5 credits/semester,"AHS,WHS",Social Science,9,n/a,Geography/Reference Skills,None,This course is strongly recommended for students planning AP studies in Social Science. ,,40920
"The focus of this course is the chronological progression of events in world history. Students will develop a global view of the relationship between today’s cultures and those of the past, as well as an awareness of cultural similarities, differences, and achievements. Content will also include the geographical location and influence of classical civilizations, Europe, Asia, Africa, and the Americas.",10 credits/year,"AHS,IHS,KHS,MSJHS,RHS,Vista,WHS",Social Science,10,a,World History,None,,,41000
"World History is the study of social, cultural, political and technological change. The units of study presented in this course are: The Rise of Democracy, Industrial Revolution, Imperialism, World War I, Totalitarianism, Holocaust, World War II, and Unresolved Problems of the Modern World. Students will write a research paper, and read novels such as “All Quiet on the Western Front.” Writing skills will be developed through essay writing and short reports. Group projects and presentations will be done throughout the year. Geography skills and interpretations of graphs and charts will be emphasized throughout the year.",10 credits/year,"IHS,KHS",Social Science,10,a,World History Honors,Honors class prerequisites.,,,41010
"The AP World History course is designed to follow the course outline as described by College Board. The purpose is to provide students with a broader understanding of the process and results of greater global contacts and interactions across continents and time periods. Students will acquire factual knowledge as well as further developing the skills of analysis and evaluation of the cultural, institutional and technological changes within and between political borders.",10 credits/year,MSJHS,Social Science,"11,12",a,AP World History,None,"FUSD elective credit only.  Advanced Placement (AP) classes are college level classes. 

 

",,41410
"This is a rigorous course designed for the student with ability and intense interest in the advanced study of European History. Students will work with primary documents and use a college-level text. Sophomores who opt to take this course will also fulfill their World History graduation requirement. Upper classmen may take this course for elective credit. The course begins with a study of the Black Death and continues to the fall of Communism. The course of study will follow the College Board curriculum in order to prepare for the AP test in May. There will also be post-test, standards-based curriculum from the California State Framework focusing on a more global view of today’s cultures.",10 credits/year,"AHS,WHS",Social Science,10,a,AP European History,,Advanced Placement (AP) classes are college level classes.,,41050
"This course will examine the chronological growth and change of the United States regarding social eras, political developments, economic policies, and foreign relations. The California Framework units include a review of US History in the 19thCentury after the Civil War, The Progressive Era, World War I, Roaring 20’s, the Depression years, New Deal, World War II, The Cold War, Civil Rights Movement, Vietnam, the 80’s and post-Cold War. Students will continue to develop research skills, data analysis, written and oral communication, and service learning related to citizenship. Individual and cooperative group work will be assigned.",10 credits/year,"AHS,IHS,KHS,MSJHS,RHS,Vista,WHS",Social Science,11,a,U. S. History,None,,,41100
This is a rigorous course designed for the student with high ability and interest in the advanced study of history. Students will work with primary documents and will write a variety of papers and essay examinations. Course prepares students for the US History Advanced Placement Exam.,10 credits/year,"AHS,IHS,KHS,MSJHS,WHS",Social Science,11,a,AP U. S. History,None,Advanced Placement (AP) classes are college level classes.,,41120
"Economics is an introduction to macroeconomics and microeconomics, consumerism and comparative economic systems. Graphing skills as well as the ability to read charts and statistical information are used to complete assignments. Assessment of student work in Government and Economics is heavily dependent on cooperative learning skills, as many units of study require completion of group projects and service learning. ",5 credits/semester,"AHS,IHS,KHS,MSJHS,RHS,Vista,WHS",Social Science,12,g,Economics,None,,,41300
"Economics is an introduction to macroeconomics and microeconomics, consumerism and comparative economic systems. Graphing skills as well as the ability to read charts and statistical information are used to complete assignments. Assessment of student work in Government and Economics is heavily dependent on cooperative learning skills, as many units of study require completion of group projects and service learning. ",10 credits/year,OCC,Social Science,12,g,Economics,None,,,41300
"Government is a study of the structure of the United States government, the role of the citizen in a democratic republic, the significance of political parties and lobby groups, and the differences between the national government and the state’s and the state and local governments’ powers. Students are required to complete text reading including the Federalist Papers 10, 51 and 78 (as per the California Framework).",5 credits/semester,"AHS,IHS,KHS,MSJHS,RHS,Vista,WHS",Social Science,12,a,American Government,None,,,41200
"Government is a study of the structure of the United States government, the role of the citizen in a democratic republic, the significance of political parties and lobby groups, and the differences between the national government and the state’s and the state and local governments’ powers. Students are required to complete text reading including the Federalist Papers 10, 51 and 78 (as per the California Framework).",10 credits/year,OCC,Social Science,12,a,American Government,None,,,41200
"This course is designed for honors students as an in-depth study of macroeconomics, microeconomics, consumerism and comparative economic systems. Primary source documents will be read to increase the understanding of the democratic process and of the workings of the economic system. Strong writing and discussion skills are needed as are the ability to read charts and statistical information; students will be engaged in group projects and service learning. ",5 credits/semester,IHS,Social Science,12,a,Economics Honors  ,None,,,41310
This course is designed for high achieving students seeking preparation for the Macro Economics Advanced Placement Exam. This course will examine in greater depth the curriculum investigated in the college prep Economics course. Primary source documents will be read to increase understanding of the workings of the economic system. Strong writing and discussion skills recommended.,5 credits/semester,"AHS,KHS,WHS",Social Science,12,g,AP Economics,None,Advanced Placement (AP) classes are college level classes.,,41320
This course is designed for high achieving students seeking preparation for the Advanced Placement Exam. This course will examine in greater depth the curriculum investigated in the college prep American Government course. Primary source documents will be read to increase understanding of the democratic process. Strong writing and discussion skills recommended.,5 credits/semester,"AHS,IHS,KHS,WHS",Social Science,12,a,AP American Government,None,Advanced Placement (AP) classes are college level classes.,,41220
The course completes several hands-on projects based on the major themes of the California Framework; individual writing assignments are also required. Comparative economic systems are debated and Socratic dialogues are expected to be led by students.,5 credits/semester,IHS,Social Science,12,g,Economics Honors (We the People),Recommendation by Interview/Audition before a panel of current students and teacher.,"Service learning assignments are completed, as are components of QUEST.  Advanced Placement (AP) classes are college level classes",,41330
