Image URL,Description,Credits,School,Subject,Grade(s) Avail.,CSU - UC Req.,Course Title Search,Prerequisite,Footnote,High School Course Catalog,Course Code,English | español | 中文,Course Notes,ROP at Site,
https://fremontusd.com/catalog-images/arts-perform.png,Cada semestre los estudiantes tendrán una audición para un papel en una obra de teatro. Aquellos estudiantes seleccionados para las piezas se pueden inscribir en ensayo y rendimiento para ganar la unidad de crédito por su participación juego. Los estudiantes estudiarán las técnicas de actuación a través de actuaciones reales. Se requieren ensayos fuera y actuaciones.,5 credits/semester,IHS,Arts,"9,10,11,12",f,Ensayos y representaciones,A en ambos semestres de Algebra 1 y Geometría o C- o superior en ambos semestres de Geometría Honores, ,,60415,español,,,
https://fremontusd.com/catalog-images/arts-perform.png,"Play ofrece muchas oportunidades de producción para ambos detrás del escenario y gestión auditorio. Los estudiantes en esta clase ayudará en todos los procedimientos de producción, incluyendo el vestuario, gestión de la propiedad, publicidad, gestión de negocios, y el trabajo de la tripulación etapa. En resumen, los estudiantes “tripulación”, un espectáculo. Se requieren ensayos fuera.",10 credits/year,"IHS,KHS",Arts,"9,10,11,12",f,Fase de producción y artesanía,C- o superior en ambos semestres de Algebra 2., ,,60416,español,,,
https://fremontusd.com/catalog-images/arts-dance.png,"Los estudiantes estudiarán los aspectos básicos y las cualidades del arte de la danza. se impartirán diferentes estilos de danza: jazz, afro-haitiana, salón de baile,, rutina de teatro musical moderno, etc. actividades participarán principios de improvisaciones de rutinas coreografiadas; la investigación de los bailes de época; y las técnicas de estudio de diferentes coreógrafos, grupos de danza y producciones musicales. Si la composición de clase permite, una presentación teatral se produce en el semestre de primavera. Las secciones serán divididos por la experiencia y el nivel II de esquí si hay suficientes inscripciones. Se pueden necesitar zapatos de baile y el vestuario. Se requieren ensayos fuera.",10 credits/year,"AHS,IHS",Arts,"9,10,11,12",f,bailar 1,"C o superior en ambos semestres en Algebra 2 / Trig, Algebra 2 / Trig H o trigonometría",Se requiere una calculadora gráfica (como la TI-83).,,60419,español,,,
https://fremontusd.com/catalog-images/arts-dance.png,"La clase, a través del movimiento y la investigación, explorar la importancia histórica, cultural, étnica y la relevancia de la danza social estadounidense. Nos concentraremos específicamente en los bailes sociales del siglo 20, no excluir la experiencia de otras formas de danza como el ballet, jazz, folk, teatro, y moderno.",10 credits/year,"AHS,IHS",Arts,"10,11,12",f,Dance 2,A en ambos semestres de Algebra 2 / Trigonometría o C- o superior en ambos semestres de Algebra 2 / Trig Honores y dominio de los estándares Algebra2 / Trigonometría como se demuestra por evaluaciones del distrito,Se requiere una calculadora gráfica (como la TI-83).,,60420,español,,,
https://fremontusd.com/catalog-images/arts-vis.png,"En el curso de Arte 1 estudiantes explorarán varios medios utilizados en dibujo, pintura, escultura, grabado y otras formas de arte de dos y tres dimensiones. Se estudiarán los conceptos básicos de diseño y composición, incluyendo el espacio, línea, forma, forma, textura y color. se presentará el arte de diversas culturas.",10 credits/year,"AHS,IHS,KHS,MSJHS,WHS",Arts,"9,10,11,12",f,arte 1,C- o superior en ambos semestres de Pre Calculus, ,,60600,español,,,
https://fremontusd.com/catalog-images/arts-vis.png,"Dos diseños dimensionales. Los estudiantes ampliar sus conocimientos de diseño y composición, y profundizar su apreciación del arte a medida que desarrollan habilidades en la pintura, escultura, grabado, dibujo y técnicas.",10 credits/year,"AHS,IHS,KHS,MSJHS,WHS",Arts,"10,11,12",f,arte 2,A en ambos semestres de precálculo. o C- o superior en ambos semestres de Honores / Accelerated Algebra 2 / Pre-Cálculo.,Se requiere una calculadora gráfica (como la TI-83). Una calificación aprobatoria en el examen de AP AB generalmente otorga un 1 semestre de crédito y / o colocación para el segundo semestre en el nivel universitario. clase de cálculo en la universidad. clases de Colocación Avanzada (AP) son clases de nivel universitario.,,60601,español,,,
https://fremontusd.com/catalog-images/arts-vis.png," Los estudiantes profundizar en el conocimiento y la apreciación de las técnicas más avanzadas utilizadas por Rembrandt y los maestros flamencos a través del uso de técnicas de acristalamiento y imprimar en la pintura, (acrílico y aceite). técnicas avanzadas en la tercera arte / escultura dimensiones serán cubiertos en la segunda mitad del año. El material puede incluir arcilla, con el uso de armaduras y el montaje mediante soldadura, alambre y metal. también estarán cubiertos técnicas avanzadas de ejemplo de la tinta y medios mixtos.",10 credits/year,"AHS,KHS,MSJHS",Arts,"11,12",f,arte 3,Un alto en Honores / Acelerado Álgebra 2 / Pre-Cálculo de los dos semestres y recomendación del maestro o C o superior en los dos semestres de AP Cálculo AB.,Una calificación aprobatoria en el examen de AP BC generalmente otorga 2 semestres de crédito y / o la colocación en el tercer semestre en el nivel universitario. clase de cálculo. clases de Colocación Avanzada (AP) son clases de nivel universitario.,,60602,español,,,
https://fremontusd.com/catalog-images/arts-vis.png," Los estudiantes ampliarán su conocimiento y su apreciación del arte. Se pondrá énfasis en proyectos tridimensionales y puede incluir la escultura avanzada, la cerámica (arcilla), vidrieras, aceite y pintura a base de agua, la ilustración y otras técnicas avanzadas de arte.",10 credits/year,AHS,Arts,12,f,arte 4,C- o superior en ambos semestres de Algebra 2., ,,60603,español,,,
https://fremontusd.com/catalog-images/arts-vis.png,"Este cerámicas curso cubrirá el método de construcción básico lado, el método de la rueda, y técnicas decorativas. El diseño creativo y la expresión individual se hará hincapié a través de proyectos funcionales y no funcionales. Los estudiantes obtendrán una apreciación de la cerámica históricas y contemporáneas. La cerámica se pueden repetir para el crédito.",10 credits/year,"KHS,WHS",Arts,"9,10,11,12",f,Cerámica 1,Ninguno,Se utilizará una calculadora.,,60610,español,,,
https://fremontusd.com/catalog-images/arts-vis.png,"Este cerámicas curso serán una continuación de la Cerámica 1. Los estudiantes ampliar sus conocimientos y experiencia, tanto en la construcción mano y técnicas de lanzamiento y explorar una variedad de técnicas de acristalamiento. Se pondrá énfasis en técnicas avanzadas en la construcción y acristalamiento. donación de laboratorio puede ser sugerido.",10 credits/year,"KHS,WHS",Arts,"10,11,12",f,Cerámica 2,C o superior en ambos semestres de Cálculo BC; prueba de AP Cálculo BC con una puntuación de 3 o superior y AB subpuntuación de 3 o mejor.,"Se da preferencia a las personas mayores. Si el curso se ve afectada, a continuación, la preferencia se basa en el rendimiento en cálculo de AP antes de Cristo y en la puntuación de la prueba AP Cálculo BC. La doble inscripción: ohlone Curso de Matemáticas 103 - Álgebra Lineal",,60611,español,,,
https://fremontusd.com/catalog-images/arts-vis.png,"Los estudiantes que disfrutaron de la creación de cartón piedra y escultura de cerámica en el arte 1 pueden desarrollar aún más sus habilidades de escultura. Arcilla, yeso, alambre, y la pasta de papel son algunos de los materiales utilizados. Este curso incluye una introducción a la rueda del alfarero y requerirá tanto una galería de recorrido y revisión.",10 credits/year,"IHS,KHS,MSJHS",Arts,"9,10,11,12",f,Escultura y cerámica,C o superior en ambos semestres de AP Cálculo BC; prueba de AP Cálculo BC con una puntuación de 3 o superior y AB subpuntuación de 3 o mejor.,"Se da preferencia a las personas mayores. Si el curso se ve afectada, a continuación, la preferencia se basa en el rendimiento en cálculo de AP antes de Cristo y en la puntuación de la prueba AP Cálculo BC. La doble inscripción: Curso de Matemáticas ohlone 101c - Cálculo III",,60612,español,,,
https://fremontusd.com/catalog-images/arts-vis.png,"estudiantes de escultura aprender y explorar diversos medios y métodos (por ejemplo, de fundición, talla, fabricación de moldes y de socorro), el arte de la historia, las carreras en el arte y la apreciación del arte.",10 credits/year,AHS,Arts,"9,10,11,12",f,escultura 1,C- o superior en ambos semestres de Algebra 2 / Trig y / o Precálculo,Una calculadora gráfica (como la TI-83) se utiliza en este curso. clases de Colocación Avanzada (AP) son clases de nivel universitario ..,,60613,español,,,
https://fremontusd.com/catalog-images/arts-vis.png,"Escultura 2 está diseñado para el estudiante de segundo año de la escultura. Los estudiantes ampliar sus conocimientos del arte tridimensional a través de un estudio rico en ambos proyectos de observación y conceptuales. Los estudiantes participarán en una amplia gama de experiencias que incluye la investigación, los estudios de campo y las críticas. Los estudiantes estudiarán yeso, arcilla, alambre, papel maché y objetos encontrados como materiales escultóricos.",10 credits/year,"AHS,IHS",Arts,"10,11,12",f,escultura 2,C- o superior en ambos semestres de Pre-Cálculo o inscripción simultánea en precálculo.,clases de Colocación Avanzada (AP) son clases de nivel universitario.,,60614,español,,,
https://fremontusd.com/catalog-images/arts-digital.png,"Este curso está diseñado para proporcionar a los estudiantes una base sólida en lo esencial fotográficas digitales centradas en el poder de las herramientas de software contemporáneos, tales como Adobe Photoshop. Los estudiantes tendrán acceso práctico a la última equipo fotográfico. cubiertas de instrucciones esenciales digitales fotografía, iluminación, escenografía, de configuración de estudio, iluminación, problemas de campo, el funcionamiento de la cámara, interfaces de software y gestión del color. (Negro y blanco y oscuros efectos especiales habitación se utilizan a Irvington).",10 credits/year,KHS,Arts,"9,10,11,12",f,Fotografía digital 1,B o superior en ambos semestres de Pre-Cálculo o Precálculo Honors. Co-requisito: (a) el estudiante debe estar inscrito actualmente en AP Cálculo AB o AP Cálculo BC o (b) el estudiante debe haber tomado AP Cálculo AB o AP Cálculo BC y obtuvo una calificación de B o mayor en ambos semestres,La doble inscripción: ohlone curso de la universidad CS-102 - Introducción a la Programación de Computadoras Usando C ++,,60620,español,,,
https://fremontusd.com/catalog-images/arts-digital.png,"El estudio de la fotografía digital fomenta el pensamiento conceptual y la creatividad. Explorar práctica en los fundamentos de la fotografía digital para incluir: Adobe Photoshop, iluminación, escenografía, estudio de configuración, funcionamiento de la cámara, interfaces de software, gestión de color, edición de fotos, y composición.",10 credits/year,"AHS,IHS,MSJHS",Arts,"9,10,11,12",f,Fotografía digital 1,B o superior en ambos semestres de Pre-Cálculo o Precálculo Honors. Co-requisito: (a) el estudiante debe estar inscrito actualmente en AP Cálculo AB o AP Cálculo BC o (b) el estudiante debe haber tomado AP Cálculo AB o AP Cálculo BC y obtuvo una calificación de B o mayor en ambos semestres. Ohlone requisito previo haber superado CS102,La doble inscripción: ohlone curso de la universidad -CS113- Matemática Discreta para las computadoras,,74200,español,,,
https://fremontusd.com/catalog-images/arts-digital.png,"Este curso está diseñado para proporcionar a los estudiantes una base sólida en lo esencial fotográficas digitales centradas en el poder de las herramientas de software contemporáneos, tales como Adobe Photoshop. Los estudiantes tendrán acceso práctico a la última equipo fotográfico. cubiertas de instrucciones esenciales digitales fotografía, iluminación, escenografía, de configuración de estudio, iluminación, problemas de campo, el funcionamiento de la cámara, interfaces de software y gestión del color. (Negro y blanco y oscuros efectos especiales habitación se utilizan a Irvington).",10 credits/year,KHS,Arts,"10,11,12",f,Fotografía 2 digital, , ,,60621,español,,,
https://fremontusd.com/catalog-images/arts-digital.png,"El estudio de la fotografía digital fomenta el pensamiento conceptual y la creatividad. Explorar práctica en los fundamentos de la fotografía digital para incluir: Adobe Photoshop, iluminación, escenografía, estudio de configuración, funcionamiento de la cámara, interfaces de software, gestión de color, edición de fotos, y composición.",10 credits/year,"AHS,IHS",Arts,"10,11,12",f,Fotografía 2 digital,Ninguno, ,,74201,español,,,
https://fremontusd.com/catalog-images/arts-digital.png,Este curso está diseñado para proporcionar una experiencia de laboratorio húmedo y digitales. Los estudiantes criticar el trabajo y exhibir los productos terminados. Los estudiantes pueden visitar galerías y museos.,10 credits/year,KHS,Arts,"10,11,12",f,Fotografía digital 3,La educación física categoría de grado 9. 10a recomienda.,Repetir para obtener créditos.,,60622,español,,,
https://fremontusd.com/catalog-images/arts-digital.png,"Digital Imaging es una clase en gran medida basado en proyectos. La instrucción se centra tanto en las bellas artes y las artes aplicadas (diseño gráfico principalmente); temas cubiertos incluyen, pero no se limitan a: los elementos y principios del diseño, las reglas básicas de composición, edición de fotos, el proceso de diseño, historia del arte, la publicidad básica, la tipografía y la ilustración. Los estudiantes crean piezas de arte y diseño utilizando programas de software que son los estándares de la industria para el diseño 2D tales como Photoshop, Illustrator e InDesign.",10 credits/year,"KHS,WHS",Arts,"10,11,12",f,Digital Imaging 1,Ninguno, ,,60626,español,,,
https://fremontusd.com/catalog-images/arts-digital.png,"Los estudiantes usan las herramientas y tecnologías como medios de arte y diseño para articular pensamientos visuales, ideas y experiencias digitales. Las tecnologías incluyen pintura digital, dibujo, ilustración y diseño gráfico.",10 credits/year,"IHS,MSJHS",Arts,"9,10,11,12",f,Digital Imaging 1,Finalización de PE 9 y PE 10 requerido., ,,74240,español,,,
https://fremontusd.com/catalog-images/arts-digital.png,"Esta clase se basa en los fundamentos cubiertos en imagen digital 1 con el uso continuado de Adobe Photoshop y Bryce, un programa de representación tridimensional. Los temas incluyen: Estudio de los Principios de Diseño y elementos del arte, Estudiante diseñado proyectos y criterios. El énfasis del trabajo del estudiante estará en Historia del Arte y las influencias multiculturales. Discusión y creación de diseño de páginas web y la exploración de presentaciones multimedia serán cubiertos.",10 credits/year,"KHS,WHS",Arts,"11,12",f,Imagen Digital 2,Ninguno,¿Tiene crédito PE no premio. La doble inscripción con Ohlone (Kinesiología 258),,60627,español,,,
https://fremontusd.com/catalog-images/arts-vis.png,"La finalización de Arte 2 con una B o mejor o recomendación anterior del profesor de arte y capacidad demostrada para los hábitos de aprendizaje y de trabajo autodirigidos. Estudio de Arte está diseñado para el estudiante avanzado autodirigido. Este curso proporciona una oportunidad para el estudio autodirigido en profundidad. El estudiante, con asesoría de instructores, define y clarifica curso parámetros y objetivos de aprendizaje. El estudiante está obligado a exhiben al menos una pantalla de una semana de su / sus obras de arte en junio. Curso está diseñado para preparar al estudiante para Avanzada",10 credits/year,"AHS,IHS,WHS",Arts,"11,12",f,Estudio de arte,Finalización de PE 9 y PE 10 requerido., ,,60630,español,,,
https://fremontusd.com/catalog-images/arts-vis.png,Los cursos de Colocación Avanzada de arte permiten a los estudiantes altamente motivados para actuar en el nivel universitario mientras están en la escuela. Los estudiantes pasan el año desarrollando su cartera dentro y fuera de clase. Esta cartera es vista como la experiencia que culmina en la formación de artes visuales de la escuela secundaria de un estudiante. Sirve como un examen basado en el rendimiento ofrecido por el College Board. Ellos tendrán la decisión final sobre si es o no se recibe crédito universitario.,10 credits/year,"IHS,KHS,MSJHS,WHS",Arts,"11,12",f,AP 2-D Arte y Diseño,Ninguno, ,,60634,español,,,
https://fremontusd.com/catalog-images/arts-vis.png,Los cursos de Colocación Avanzada de arte permiten a los estudiantes altamente motivados para actuar en el nivel universitario mientras están en la escuela. Los estudiantes pasan el año desarrollando su cartera dentro y fuera de clase. Esta cartera es vista como la experiencia que culmina en la formación de artes visuales de la escuela secundaria de un estudiante. Sirve como un examen basado en el rendimiento ofrecido por el College Board. Ellos tendrán la decisión final sobre si es o no se recibe crédito universitario.,10 credits/year,"AHS,IHS,KHS,MSJHS,WHS",Arts,"11,12",f,Dibujo AP,Finalización de PE 9 y PE 10 requerido., ,,60635,español,,,
https://fremontusd.com/catalog-images/arts-vis.png,Los cursos de Colocación Avanzada de arte permiten a los estudiantes altamente motivados para actuar en el nivel universitario mientras están en la escuela. Los estudiantes pasan el año desarrollando su cartera dentro y fuera de clase. Esta cartera es vista como la experiencia que culmina en la formación de artes visuales de la escuela secundaria de un estudiante. Sirve como un examen basado en el rendimiento ofrecido por el College Board. Ellos tendrán la decisión final sobre si es o no se recibe crédito universitario.,10 credits/year,"IHS,KHS,MSJHS,WHS",Arts,"11,12",f,AP 3-D Arte y Diseño,Finalización de PE 9 y PE 10 requerido., ,,60636,español,,,
https://fremontusd.com/catalog-images/arts-digital.png,"Este curso es equivalente a un curso universitario de introducción de dos semestres que explora temas tales como la naturaleza del arte, haciendo del arte y las respuestas al arte. Los estudiantes investigan un conjunto específico de 250 obras dentro de diez áreas de contenido que van desde la Prehistoria Mundial (a partir de 30.000 aC) a Global Contemporáneo (presente).",10 credits/year,"AHS,IHS",Arts,"11,12",f,AP Historia del Arte,Finalización de PE 9 y PE 10 requerido., ,,60637,español,,,
https://fremontusd.com/catalog-images/arts-vis.png,"estudiantes de arquitectura aprenden los fundamentos de los edificios. Las unidades de estudio incluyen: la forma de concepto y función, el suelo y el dibujo de elevación, construcción de modelos, planos de situación y de paisaje, y diseño de interiores. Este es un curso de Preparación para la Universidad, diseñado para el estudiante universitario de ruedas. donación de laboratorio puede ser sugerido.",10 credits/year,AHS,Arts,"10,11,12",f,Diseño Arquitectónico 1, , ,,60700,español,,,
https://fremontusd.com/catalog-images/arts-digital.png,"Diseño Arquitectónico 2 está diseñado para que el estudiante avanzada arquitectura segundo año. Además de construir sobre el fundamento de Diseño Arquitectónico 1, Architectural Design 2 estudiantes estudiarán diseños de estructuras comerciales, la planificación urbana, los efectos de la luz con las estructuras, el Código Uniforme de Construcción, análisis del sitio, y las trayectorias profesionales. Este estudio se logra a través de trabajos de investigación, los dibujos de diseño y modelos, presentaciones / críticas orales, y estudio de campo. Se espera que los estudiantes de arquitectura Diseño 2 al trabajo en un nivel avanzado y el ritmo acelerado.",10 credits/year,AHS,Arts,"11,12",f,Diseño Arquitectónico 2,Ninguno, ,,60701,español,,,
https://fremontusd.com/catalog-images/arts-digital.png,"Diseño Arquitectónico 3 está diseñado para que el estudiante avanzada arquitectura tercer año. Además de construir sobre los cimientos de Diseño Arquitectónico 2, 3 Diseño de arquitectura alumnos estudiarán mejora inquilino, comunidades residenciales, y sistemas de dosificación. Este estudio se logra a través de trabajos de investigación, los dibujos de diseño y modelos, presentaciones / críticas orales, y estudio de campo. Se espera que los estudiantes de arquitectura Diseño 3 al trabajo en un nivel avanzado y el ritmo acelerado.",10 credits/year,AHS,Arts,"11,12",f,Diseño Arquitectónico 3,B o mayor en ambos semestres de la vida de la Tierra o de estar Tierra Honores (College Board recomienda finalización con éxito de la vida de la Tierra y Química de los Sistemas de la Tierra).,clases de Colocación Avanzada (AP) son clases de nivel universitario.,,60702,español,,,
https://fremontusd.com/catalog-images/arts-digital.png,"Diseño Arquitectónico 4 está diseñado para que el estudiante arquitectura avanzada cuarto año. Además de construir sobre los cimientos de Diseño Arquitectónico 1, 2 Diseño Arquitectónico y Diseño Arquitectónico 3, Architectural Design 4 estudiantes estudiarán diseño orgánico, diseño geométrico, diseño ecológico, y la arquitectura del paisaje. Este estudio se logra a través de trabajos de investigación, los dibujos de diseño y modelos, presentaciones / críticas orales, y estudio de campo. Se espera que los estudiantes de arquitectura de diseño de 4 a trabajar en un nivel avanzado y el ritmo acelerado.",10 credits/year,AHS,Arts,12,f,Diseño Arquitectónico 4,AP Química y recomendación del maestro, ,,60703,español,,,
https://fremontusd.com/catalog-images/arts-digital.png,"Este curso es un curso de introducción, que se desarrollan habilidades de los problemas de los estudiantes, con énfasis en el concepto de desarrollo de modelos 3- D o la representación sólida de un objeto. Se investigarán Ingeniería carreras y preparación educativa. Este curso es el primero de una secuencia de tres cursos de ingeniería.",10 credits/year,"AHS,IHS,MSJHS,WHS",Arts,"9,10,11,12",f,Introducción al Diseño,C- o superior en Living Tierra o Living Earth Honores y Química (o tomado simultáneamente con la química).,clase MVROP enseñó en la escuela. crédito concedido Ohlone.,,73007,español,,,
https://fremontusd.com/catalog-images/arts-digital.png,"La producción de vídeo que incluye el trabajo de cámara, edición, ingeniería de audio, y el proceso de producción de cortos de ficción, documentales, comerciales y “TV en vivo”; analizar escenas de cine y televisión y secuencias, desarrollar habilidades de gestión de la producción.",10 credits/year,WHS,Arts,"11,12",f,Digital Video Artes de producción 1,C- o superior en Living Tierra o Living Earth Honores y Química (o tomado simultáneamente con la química)., ,,73033,español,,,
https://fremontusd.com/catalog-images/arts-digital.png,"producción de vídeo avanzada que incluye el proceso de producción del corto de ficción, documentales, comerciales y “TV en vivo” los equipos de producción que den lugar, enseñar y ayudar con el trabajo de cámara, edición, y; analizar escenas de películas y secuencias, desarrollar habilidades de gestión de la producción, el Productor Ejecutivo de episodios de WHTV",10 credits/year,WHS,Arts,12,f,Digital Video Artes de producción 2,C o superior en los dos semestres de Anatomía y Fisiología y C o mayor en la vida de la Tierra o de estar Tierra Honores y Química, ,,73034,español,,,
https://fremontusd.com/catalog-images/arts-digital.png,"Explora el diseño web a medida que incorporan gráficos, sonido, películas y animación en HTML / CSS sitios web construidos. Los estudiantes aprenderán todas las fases del proceso de diseño del estado idea, a través de la planificación, producción y ensayo, mientras que la creación de sitios web originales",10 credits/year,WHS,Arts,"10,11,12",f,Diseño web,inscripción simultánea en Álgebra muy recomendable. La conclusión con éxito de octavo grado Inglés con una B o más en cada semestre o la finalización exitosa de la Física en el Universo con una C o superior muy recomendable, ,,73205,español,,,
https://fremontusd.com/catalog-images/arts-digital.png,"Los estudiantes aprenden el proceso creativo para la producción de animaciones digitales de 2 dimensiones. Los estudiantes escriben cuentos, dibujar bocetos y storyboards; desarrollar personajes originales, fondos y objetos en el software de dos dimensiones, a fin de producir animaciones cortas.",10 credits/year,AHS,Arts,"9,10,11,12",f,2-D Animación,"B o superior en los dos semestres de Álgebra 1, 9 Inglés y Física en el Universo.", ,,74005,español,,,
,,,,,,,,,,,,,,,
https://fremontusd.com/catalog-images/elective.png,"Ganas (Ganando La actitud y la responsabilidad necesarias para el éxito académico) es un curso diseñado para ayudar a un estudiante dispuesto a aprender cómo implementar 7 hábitos altamente efectivos en su vida diaria con el fin de convertirse en una persona de éxito. Esto se logra a través de una variedad de métodos de enseñanza incluyendo: meditación, mentalidad de crecimiento, afirmaciones, los 7 hábitos de los adolescentes altamente efectivos, cheques grado, entrenamientos físicos, y actividades de integración. El lema es claro: ""Juntos We Rise"" que está simbolizado por el Fénix!",10 credits/year,KHS,Elective,"9,10,11,12",n/a,ganas,"C o superior en 2 años de ciencias de laboratorio y Algebra 2 / Trig, o C o superior en Álgebra 1 y Geometría, y la inscripción simultánea en Algbra 2 / Trig. (Inscripción simultánea en Precálculo o superior recomendado matemáticas.)", ,,75045,español,,,
,,,,,,,,,,,,,,,
https://fremontusd.com/catalog-images/health.png,"La salud es una de un semestre curso diseñado para cumplir con los requisitos de salud y seguridad para la graduación. Este curso es requerido para los estudiantes de noveno grado. La Junta de Educación aprobó un semestre de la Salud curso para su hijo con el objetivo de promover actitudes saludables hacia su / su propia salud, tanto física como mental, y que la información recibida por el estudiante le ayudará a él / ella a tomar decisiones inteligentes acerca de la vida larga hábitos saludables. Nuestro curso de un semestre requisito Salud noveno grado incluye los siguientes cuatro unidades: 1. Salud mental y emocional 2. Uso y Abuso de Sustancias Químicas 3. Nutrición, Fitness y Salud Personal 4. familia, la vida y la salud (incluyendo la reproducción sexual humana, enfermedades de transmisión sexual y prevención del VIH / SIDA Educación) Consulte el folleto supuesto esquema de la tabla de plan de estudios adoptado salud. Incrustadas en estos cursos de estudio son lecciones de primeros auxilios / Emergencias / RCP, enfermedades y los trastornos, andamiaje con un marco global de la formación de equipos de enfoque en el bienestar, el equilibrio y la equidad. FUSD utiliza el libro de texto y materiales de por vida Salud Holt del plan de estudios Derechos, Respeto, Responsabilidad (3R) dentro de un modelo de aprendizaje basado en proyectos, que las direcciones estándares del estado de CA. Este programa cumple con el Código de Educación. La Junta de Educación reconoce que el Código de Educación 51240 establece que “si cualquier parte de la instrucción de una escuela en licts conf de salud con la formación religiosa y creencias de un padre o tutor de un alumno, el alumno, previa solicitud por escrito del padre o tutor, estarán exentos de la parte de la instrucción que está en conflicto con el entrenamiento y las creencias religiosas “. Además, el Código de Educación 51938 estados “un padre o tutor de un alumno tiene el derecho de excluir a sus hijos de la totalidad o parte de la educación integral de la salud sexual, la prevención del VIH / SIDA, y las evaluaciones relacionadas con la educación.",5 credits/semester,"AHS,IHS,KHS,MSJHS,RHS,Vista,WHS",Health Education,"9,10,11,12",n/a,Salud,C o superior en AP Física 1,clases de Colocación Avanzada (AP) son clases de nivel universitario.,,71000,español,,,
,,,,,,,,,,,,,,,
https://fremontusd.com/catalog-images/math-main.png,"Esta clase está destinada a aquellos alumnos que aún no dominan las normas de 8º grado en Matemáticas básico común 3. Este curso está diseñado para proporcionar a los estudiantes una sólida base matemática para cumplir con los estándares de matemáticas básicos comunes octavo grado. Las áreas de enfoque incluyen (1) la formulación y razonar acerca de las expresiones y ecuaciones, incluyendo el modelado de una asociación en datos de dos variables con una ecuación lineal, y la resolución de ecuaciones y sistemas de ecuaciones lineales lineales; (2) comprender el concepto de una función y el uso de funciones para describir la relación cuantitativa; y (3) analizar dos y el espacio tridimensional y figuras con distancia, el ángulo, la similitud y congruencia, y comprender y aplicar el teorema de Pitágoras. La aprobación de este curso preparará a los estudiantes para Common Core Álgebra 1.",10 credits/year,"AHS,IHS,KHS,MSJHS,RHS,Vista,WHS",Math,9,n/a,Common Core Math 3,C o más en la vida de la Tierra y Álgebra 1., ,,20800,español,,,
https://fremontusd.com/catalog-images/math-alg.png,"Álgebra I se centrará en cuatro áreas críticas: (1) profundizar y ampliar la comprensión de relaciones lineales y exponenciales; (2) lineal de contraste y las relaciones exponenciales entre sí y participar en métodos para el análisis, la solución, y el uso de funciones cuadráticas; (3) se extienden las leyes de exponentes a las raíces cuadradas y cúbicas; y (4) resumen, representan, e interpretar los datos categóricos y cuantitativos que exhiben una tendencia lineal.",10 credits/year,"AHS,IHS,KHS,MSJHS,RHS,Vista,WHS",Math,"10,9,11,12",c,Common Core Álgebra 1,B o más cada semestre de Vida Tierra y Álgebra 1 y la inscripción simultánea en Álgebra 2 / Se recomienda encarecidamente Trig o superior., ,,20900,español,,,
https://fremontusd.com/catalog-images/math-main.png,"Este curso prepara a los estudiantes para ser financieramente leer y escribir. Los estudiantes experimentarán el “juego financiero de la vida”. Curso incluye bruto comprensión frente el pago neto, deducciones estándar, impuestos, cuenta el equilibrio, la compra de artículos que utilizan préstamos (casa, coche), alquiler, arrendamiento, crédito (que gira e instalación), preparación de impuestos, presupuestos y planificación de la jubilación.",10 credits/year,"AHS,WHS",Math,"11,12",g,Finanzas personales,La conclusión con éxito de la vida de la Tierra y Química o inscripción simultánea en Química.,clases de Colocación Avanzada (AP) son clases de nivel universitario.,,20903,español,,,
https://fremontusd.com/catalog-images/elective-math.png,"inscripción simultánea en Matemáticas básico común 3. Este curso está diseñado para satisfacer las necesidades de los estudiantes que quieren / necesitan apoyo adicional Álgebra para tener éxito en Álgebra I o su equivalente. El curso se centrará en una revisión en profundidad de las habilidades específicas para apoyar el plan de estudios de Álgebra I. Clase puede incluir individualizada, instrucción computarizada y evaluación. La clase no gana las matemáticas de crédito, ni cumplir con los requisitos a-g. La clase se puede repetir.",5 credits/semester,"KHS,WHS",Math,"9,10,11",n/a,Common Core Math 3 habilidades de apoyo,C o superior en 2 años de ciencias de laboratorio., ,,20915,español,,,
https://fremontusd.com/catalog-images/math-main.png,"Este es el primer año de un programa de dos años que abarca todos los estándares de Common Core Geometría, Álgebra Common Core 2 / Trigonometría y Pre-Cálculo. Este curso cubrirá 7 áreas críticas de enfoque: 1) de congruencia, 2) de similitud, triángulos rectángulos, y trigonometría, 3) círculos, 4) que expresan propiedades geométricas con ecuaciones, 5) de medición geométrica y dimensión, 6) de modelado, y 7) las estadísticas y la probabilidad.",10 credits/year,"AHS,IHS,MSJHS,WHS",Math,"9,10",c,Accelerated Geometría / Algebra 2 / Trig,Ninguno, ,,20925,español,,,
